code_insee,commune,code_prelevement,date_prelevement,conclusion_ars,potable_ars,ph,Conductivity,Turbidity,Sulfate,Hardness,Organic_carbon,Trihalomethanes,Chloramines,Solids
59606,Valenciennes,05900339339,2026-01-19T09:28:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,483.0,0.43,26.0,,0.57,,0.18,
59606,Valenciennes,05900339338,2026-01-19T08:58:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,673.0,0.17,110.0,25.16,0.85,,0.43,
62193,Calais,06200298570,2026-04-01T09:44:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,621.0,0.12,12.0,28.78,0.25,,0.27,
62193,Calais,06200298369,2026-03-13T10:35:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,616.0,0.0,12.0,27.47,0.27,,0.2,
62193,Calais,06200297955,2026-02-24T10:35:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,611.0,0.13,12.0,28.44,0.28,,0.24,
62193,Calais,06200297998,2026-02-18T08:36:00Z,Cette eau d'alimentation respecte les exigences de qualité fixées par l'arrêté du 11 janvier 2007 et les recommandations de l'arrêté préfectoral du 25 octobre 2012 concernant la teneur en ions perchlorates.,0,7.3,693.0,0.12,22.0,32.84,0.31,,0.28,
62193,Calais,06200297496,2026-02-09T10:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,623.0,0.0,12.0,26.39,0.28,,0.23,
62193,Calais,06200296990,2026-01-19T10:44:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,611.0,0.0,11.0,27.5,0.23,,0.28,
62193,Calais,06200297022,2026-01-14T09:21:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,650.0,0.26,16.0,28.82,0.24,,0.16,
62193,Calais,06200296651,2025-12-30T11:51:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,689.0,0.0,,,,,0.21,
62193,Calais,06200296652,2025-12-30T11:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,687.0,0.0,,,,,0.27,
62193,Calais,06200296519,2025-12-16T07:42:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,631.0,0.31,,,,,0.24,
62193,Calais,06200296826,2025-12-11T08:55:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,624.0,0.0,,,,,0.26,
62193,Calais,06200296825,2025-12-11T08:41:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,628.0,0.0,,,,,0.24,
62041,Arras,06200298838,2026-04-02T10:23:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,760.0,0.13,27.0,35.59,0.39,,0.29,
62041,Arras,06200298609,2026-03-30T09:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,767.0,0.21,23.4,34.8,0.59,,0.37,
62041,Arras,06200297853,2026-02-11T08:48:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,714.0,0.25,24.0,32.84,0.3,,0.39,
62041,Arras,06200298038,2026-02-11T08:06:00Z,Cette eau d’alimentation respecte les exigences de qualité fixées par l'arrêté du 11 janvier 2007 mais ne respecte pas les recommandations en vigueur de l'arrêté  préfectoral du 25 octobre 2012 concernant la teneur en ions perchlorates. Elle est donc déconseillée pour les usages alimentaires pour les nourrissons de moins de 6 mois.,0,7.2,777.0,0.11,23.0,34.89,0.34,,0.42,
62041,Arras,06200296697,2025-12-22T08:19:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,755.0,0.16,,,,,0.52,
62041,Arras,06200296090,2025-12-01T10:24:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,757.0,0.16,,,,,0.49,
62041,Arras,06200296287,2025-12-01T10:12:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,753.0,0.0,23.0,32.79,0.39,,0.5,
62041,Arras,06200295961,2025-11-21T11:15:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,772.0,0.11,,,,,0.46,
62041,Arras,06200296254,2025-11-12T11:33:00Z,"Eau d’alimentation non conforme aux limites de qualité en vigueur pour le paramètre chloridazone desphényl. Toutefois, cette eau est propre à la consommation humaine car la concentration du pesticide concerné reste inférieure aux valeurs sanitaires. Un contrôle renforcé est mis en place.",0,7.2,774.0,0.11,22.0,34.08,0.38,4.9,0.57,
62041,Arras,06200295647,2025-11-06T13:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,753.0,0.16,,,,,0.47,
62041,Arras,06200295299,2025-10-28T08:48:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,750.0,0.1,24.0,35.75,0.41,,0.5,
62041,Arras,06200295257,2025-10-13T09:11:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,740.0,,,,,,0.44,
10387,Troyes,01000113999,2026-04-24T14:11:00Z,"Compte tenu des paramètres contrôlés, cette eau est conforme aux limites et références de qualité des eaux destinées à la consommation humaine, définies par l'arrêté du 11 janvier 2007, pour l'ensemble des paramètres mesurés. Il est à noter une teneur en chlore libre trop élevée. La teneur en chlore libre sur le réseau de distribution doit être de l'ordre de 0,1 mg/l.",1,7.8,460.0,0.3,10.0,24.2,0.9,,0.28,
10387,Troyes,01000113998,2026-04-24T13:45:00Z,"Compte tenu des paramètres contrôlés, cette eau est conforme aux limites et références de qualité des eaux destinées à la consommation humaine, définies par l'arrêté du 11 janvier 2007, pour l'ensemble des paramètres mesurés.",1,7.8,440.0,0.0,10.0,24.4,1.0,,0.16,
10387,Troyes,01000113914,2026-04-16T13:15:00Z,"Compte tenu des paramètres contrôlés, cette eau est conforme aux limites et références de qualité des eaux destinées à la consommation humaine, définies par l'arrêté du 11 janvier 2007, pour l'ensemble des paramètres mesurés. Il est à noter une teneur en chlore libre élevée. La teneur en chlore libre sur le réseau de distribution doit être de l'ordre de 0,1 mg/l.",1,7.5,470.0,0.0,10.0,24.1,1.1,,0.27,
10387,Troyes,01000113915,2026-04-16T13:01:00Z,"Compte tenu des paramètres contrôlés, cette eau est conforme aux limites et références de qualité des eaux destinées à la consommation humaine, définies par l'arrêté du 11 janvier 2007, pour l'ensemble des paramètres mesurés. Il est à noter une teneur en chlore libre élevée. La teneur en chlore libre sur le réseau de distribution doit être de l'ordre de 0,1 mg/l.",1,7.6,470.0,0.0,10.0,24.1,1.1,,0.25,
10387,Troyes,01000113666,2026-04-02T12:24:00Z,"Compte tenu des paramètres contrôlés, cette eau est conforme aux limites et références de qualité des eaux destinées à la consommation humaine, définies par l'arrêté du 11 janvier 2007, pour l'ensemble des paramètres mesurés. Il est à noter une teneur en chlore libre trop élevée. La teneur en chlore libre sur le réseau de distribution doit être de l'ordre de 0,1 mg/l.",1,7.6,440.0,0.0,9.8,25.1,1.1,,0.33,
10387,Troyes,01000113665,2026-04-02T12:02:00Z,"Compte tenu des paramètres contrôlés, cette eau est conforme aux limites et références de qualité des eaux destinées à la consommation humaine, définies par l'arrêté du 11 janvier 2007, pour l'ensemble des paramètres mesurés.",1,7.5,460.0,0.1,9.7,24.6,1.1,,0.21,
10387,Troyes,01000113582,2026-03-26T08:43:00Z,"Compte tenu des paramètres contrôlés, cette eau est conforme aux limites et références de qualité des eaux destinées à la consommation humaine, définies par l'arrêté du 11 janvier 2007, pour l'ensemble des paramètres mesurés. Il est à noter une teneur en chlore libre trop élevée. La teneur en chlore libre sur le réseau de distribution doit être de l'ordre de 0,1 mg/l.",1,7.4,460.0,0.0,11.0,25.1,1.2,,0.34,
10387,Troyes,01000113581,2026-03-26T08:19:00Z,"Compte tenu des paramètres contrôlés, cette eau est conforme aux limites et références de qualité des eaux destinées à la consommation humaine, définies par l'arrêté du 11 janvier 2007, pour l'ensemble des paramètres mesurés. Il est à noter une teneur en chlore libre trop élevée. La teneur en chlore libre sur le réseau de distribution doit être de l'ordre de 0,1 mg/l.",1,7.4,450.0,0.0,11.0,25.2,1.1,,0.33,
10387,Troyes,01000113506,2026-03-19T13:44:00Z,"Compte tenu des paramètres contrôlés, cette eau est conforme aux limites et références de qualité des eaux destinées à la consommation humaine, définies par l'arrêté du 11 janvier 2007, pour l'ensemble des paramètres mesurés. Il est à noter une teneur en chlore libre trop élevée. La teneur en chlore libre sur le réseau de distribution doit être de l'ordre de 0,1 mg/l.",1,7.5,500.0,0.0,13.0,25.5,1.4,,0.25,
10387,Troyes,01000113505,2026-03-19T13:27:00Z,"Compte tenu des paramètres contrôlés, cette eau est conforme aux limites et références de qualité des eaux destinées à la consommation humaine, définies par l'arrêté du 11 janvier 2007, pour l'ensemble des paramètres mesurés. Il est à noter une teneur en chlore libre trop élevée. La teneur en chlore libre sur le réseau de distribution doit être de l'ordre de 0,1 mg/l.",1,7.5,500.0,0.0,13.0,26.2,1.2,,0.27,
10387,Troyes,01000113426,2026-03-12T13:19:00Z,"Compte tenu des paramètres contrôlés, cette eau est conforme aux limites et références de qualité des eaux destinées à la consommation humaine, définies par l'arrêté du 11 janvier 2007, pour l'ensemble des paramètres mesurés. Il est à noter une teneur en chlore libre trop élevée. La teneur en chlore libre sur le réseau de distribution doit être de l'ordre de 0,1 mg/l.",1,7.6,510.0,1.8,13.0,26.2,1.3,,0.23,
10387,Troyes,01000113406,2026-03-12T12:31:00Z,"Compte tenu des paramètres contrôlés, cette eau est conforme aux limites et références de qualité des eaux destinées à la consommation humaine, définies par l'arrêté du 11 janvier 2007, pour l'ensemble des paramètres mesurés. Il est à noter une teneur en chlore libre trop élevée. La teneur en chlore libre sur le réseau de distribution doit être de l'ordre de 0,1 mg/l.",1,7.6,490.0,0.0,13.0,26.7,1.3,,0.4,
88160,Épinal,08800194308,2026-04-16T12:19:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,270.0,0.0,15.0,11.6,1.0,,0.15,
88160,Épinal,08800194305,2026-04-16T10:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,270.0,0.0,15.0,11.9,1.2,,0.19,
88160,Épinal,08800194304,2026-04-16T09:47:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.2,220.0,0.0,2.2,10.4,0.8,,0.28,
88160,Épinal,08800194303,2026-04-16T09:32:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,220.0,0.0,2.2,10.5,0.7,,0.18,
88160,Épinal,08800194306,2026-04-16T09:09:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,220.0,0.0,3.4,10.3,0.9,,0.29,
88160,Épinal,08800194307,2026-04-16T08:39:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,220.0,0.0,2.2,10.5,0.6,,0.28,
88160,Épinal,08800193596,2026-03-02T11:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,220.0,0.0,2.6,10.8,0.0,,0.16,
88160,Épinal,08800193595,2026-03-02T10:54:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,220.0,0.1,2.6,10.7,0.4,,0.14,
88160,Épinal,08800193085,2026-02-02T13:28:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,270.0,0.0,16.0,11.8,0.8,,0.24,
88160,Épinal,08800193084,2026-02-02T13:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,270.0,0.0,16.0,12.0,0.8,,0.26,
88160,Épinal,08800193082,2026-02-02T12:54:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.3,210.0,0.1,2.2,10.8,0.4,,0.25,
88160,Épinal,08800193083,2026-02-02T12:47:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.3,220.0,0.0,2.2,10.3,0.4,,0.26,
27229,Évreux,02700174605,2026-02-09T14:45:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,603.0,0.0,12.6,30.8,0.46,,,
27229,Évreux,02700174574,2026-02-02T14:30:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,592.0,0.0,12.5,31.5,0.47,,,
27229,Évreux,02700174361,2026-01-21T09:30:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,590.0,0.0,11.4,31.2,0.47,,,
27229,Évreux,02700174314,2026-01-12T13:19:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,600.0,0.95,12.1,31.4,0.47,,0.08,
27229,Évreux,02700174161,2025-12-22T13:37:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,593.0,0.0,,,,,,
27229,Évreux,02700174311,2025-12-18T14:28:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,603.0,0.0,,,,,,
27229,Évreux,02700174296,2025-12-16T14:45:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,588.0,0.0,,,,,,
27229,Évreux,02700174130,2025-12-11T14:54:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,601.0,0.87,,,,,,
27229,Évreux,02700174042,2025-12-02T14:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,589.0,0.0,,,,,,
27229,Évreux,02700173947,2025-11-25T14:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,587.0,0.0,,,,,,
27229,Évreux,02700173910,2025-11-17T14:51:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,592.0,0.94,,,,,,
27229,Évreux,02700173714,2025-11-12T14:30:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,592.0,0.0,,,,,,
50129,Cherbourg-en-Cotentin,05000188290,2026-04-20T10:35:00Z,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,1,7.9,319.0,0.15,12.0,9.9,0.5,,0.33,
50129,Cherbourg-en-Cotentin,05000188289,2026-04-20T09:10:00Z,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,1,8.0,339.0,0.25,10.0,12.5,0.5,,0.26,
50129,Cherbourg-en-Cotentin,05000188167,2026-04-13T11:10:00Z,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,1,8.0,337.0,0.1,11.0,11.6,0.5,,0.14,
50129,Cherbourg-en-Cotentin,05000188361,2026-04-13T10:16:00Z,"L’eau produite était, au moment du prélèvement, conforme  aux exigences bactériologiques et aux limites de qualité physico-chimiques. Toutefois, le calcul de l'équilibre calco-carbonique selon la méthode Legrand et Poirier indiquait que l'eau était agressive.",1,7.9,303.0,0.1,12.0,9.2,0.6,0.0,0.55,
50129,Cherbourg-en-Cotentin,05000188113,2026-04-08T11:55:00Z,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,1,7.8,326.0,0.0,12.0,10.2,0.8,,0.33,
50129,Cherbourg-en-Cotentin,05000188112,2026-04-08T11:10:00Z,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,1,7.7,268.0,0.0,10.0,9.0,0.0,,0.31,
50129,Cherbourg-en-Cotentin,05000188176,2026-03-31T10:45:00Z,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,1,8.0,315.0,0.15,11.0,11.2,0.6,0.0,0.42,
50129,Cherbourg-en-Cotentin,05000188231,2026-03-31T10:15:00Z,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,1,8.2,317.0,0.1,11.0,11.1,0.6,,0.44,
50129,Cherbourg-en-Cotentin,05000188178,2026-03-30T09:10:00Z,"L’eau produite était, au moment du prélèvement, conforme  aux exigences bactériologiques et aux limites de qualité physico-chimiques. Toutefois, le calcul de l'équilibre calco-carbonique selon la méthode Legrand et Poirier indiquait que l'eau était agressive.",1,7.7,271.0,0.45,11.0,8.7,0.0,,0.27,
50129,Cherbourg-en-Cotentin,05000188016,2026-03-25T12:15:00Z,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,1,7.8,317.0,0.1,13.0,9.5,0.6,,0.29,
50129,Cherbourg-en-Cotentin,05000188015,2026-03-25T12:00:00Z,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,1,7.9,359.0,0.2,14.0,13.1,0.5,,0.18,
50129,Cherbourg-en-Cotentin,05000188250,2026-03-25T11:40:00Z,Eau d'alimentation conforme aux limites de qualité pour l'ensemble des paramètres mesurés. Il est à noter la présence de germes aérobies revivifiables à 22°C en grand nombre.,1,7.8,389.0,0.3,15.0,15.0,0.4,0.0,0.07,
